commit_hash,commit_timestamp,commit_subject,commit_author,repo,session_id,session_project,additions,deletions,files_changed
4ff4872bf30f,2026-02-13T02:42:01-08:00,"fix: nullish coalescing in evaluate-session config, narrow pre-compact glob, add 11 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
27dce7794ac0,2026-02-13T02:33:40-08:00,"fix: reject empty/invalid array commands in hooks validator, add 19 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a62a3a241603,2026-02-13T02:27:04-08:00,"fix: sanitize getExecCommand args, escape regex in getCommandPattern, clean up readStdinJson timeout, add 10 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d9331cb17f78,2026-02-13T02:22:55-08:00,"fix: eliminate command injection in hooks, fix pass-through newline corruption, add 8 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f33ed4c49ef0,2026-02-13T02:16:22-08:00,"fix: clamp getAllSessions pagination params, add cleanupAliases success field, add 10 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2dbba8877b59,2026-02-13T02:09:22-08:00,"fix: reject whitespace-only command/field values in CI validators, add 10 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5398ac793d13,2026-02-13T02:01:57-08:00,"fix: clamp progressBar to prevent RangeError on overflow, add 10 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0e0319a1c21d,2026-02-13T01:59:25-08:00,"fix: clamp suggest-compact counter overflow, add 9 boundary tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c1919bb87982,2026-02-13T01:52:30-08:00,"fix: greedy regex in validate-commands captures all refs per line, add 18 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6dcb5daa5c4d,2026-02-13T01:49:39-08:00,fix: sync .opencode/ package version to 1.4.1,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e96b522af0e1,2026-02-13T01:42:56-08:00,"fix: calendar-accurate date validation in parseSessionFilename, add 22 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
34edb59e19dd,2026-02-13T01:38:29-08:00,test: add 7 package-manager priority and source detection tests,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
37309d47b7ec,2026-02-13T01:36:42-08:00,"fix: box alignment in test runner, update metadata counts, add 18 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3f651b7c3c16,2026-02-13T01:28:59-08:00,"fix: typecheck hook false positives, add 11 session-manager tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e9343c844b14,2026-02-13T01:26:37-08:00,fix: include .md files in instinct-cli glob (completes #216),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7b94b51269cc,2026-02-13T01:24:34-08:00,fix: add missing ReplaceInFileOptions to utils.d.ts type declaration,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6f95dbe7ba26,2026-02-13T01:18:07-08:00,"fix: grepFile global regex lastIndex bug, add 12 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
02120fbf5fd2,2026-02-13T01:11:37-08:00,"chore: add dist, __pycache__, and tasks to .gitignore",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a4848da38b03,2026-02-13T01:10:30-08:00,test: add tsconfig depth limit and cleanupAliases exception tests,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
307ee05b2daa,2026-02-13T01:09:16-08:00,"fix: instinct-cli glob and evolve --generate (fixes #216, #217)",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c1b6e0bf11af,2026-02-13T01:07:23-08:00,test: add coverage for Claude Code JSONL format and assistant tool blocks,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
654731f232bd,2026-02-13T01:05:51-08:00,"fix: add missing validation in renameAlias, add 6 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
95f63c3cb032,2026-02-13T17:04:58+08:00,docs(zh-CN): sync Chinese docs with latest upstream changes (#202),zdoc.app,TREE_OF_THOUGHT,,,0,0,0
49aee612fb08,2026-02-13T14:34:36+05:30,docs(opencode): clarify OpenCode-specific usage (#214),Siddhi Khandelwal,TREE_OF_THOUGHT,,,0,0,0
4843a06b3a20,2026-02-13T18:04:27+09:00,fix: Windows compatibility for hook scripts (execFileSync + tmux) (#215),dungan,TREE_OF_THOUGHT,,,0,0,0
1823b441a9ec,2026-02-12T17:34:23-08:00,"chore: sync agentshield stats to 102 rules, 912 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
39280e251bec,2026-02-12T17:33:17-08:00,fix: use valid model name in colon-in-values frontmatter test,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
926eba97c5f6,2026-02-12T17:32:04-08:00,"fix: add input validation, date range checks, and security hardening",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
35aed05903d1,2026-02-12T17:15:21-08:00,test: add 6 tests for command validation and session content verification,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c0c54d0dae25,2026-02-12T17:14:03-08:00,fix: use execFileSync with input option for Windows-compatible stdin tests,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
824831018147,2026-02-12T17:13:59-08:00,fix: add missing clickhouse-io skill to directory listing,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
40a68b323a63,2026-02-12T17:13:05-08:00,"fix: add 7 missing commands to README, remove phantom /security entry",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e5f1c58c11d2,2026-02-12T16:58:27-08:00,test: add regression tests for empty frontmatter field rejection,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f64a61bc9417,2026-02-12T16:58:02-08:00,"chore: update AgentShield stats to 96 rules, 876 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
cb4378a0f677,2026-02-12T16:55:49-08:00,fix: correct stale counts and broken paths across docs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5107b3669ff2,2026-02-12T16:53:06-08:00,"fix: box() off-by-one alignment, add 5 tests for readStdinJson and box alignment",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
21c0f281b4bf,2026-02-12T16:52:12-08:00,"chore: update AgentShield stats to 91 rules, 851 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
64796f99be19,2026-02-12T16:51:40-08:00,fix: remove unused imports in test files (ESLint),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a74d708f7f33,2026-02-12T16:48:08-08:00,Merge pull request #208 from eltociear/add-ja-doc,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
db52081438a5,2026-02-12T16:48:01-08:00,Merge pull request #210 from Warshoow/docs/token-optimization-guide,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e8f1250573b2,2026-02-12T16:47:03-08:00,"chore: update AgentShield stats to 86 rules, 825 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
924bac4ddff7,2026-02-12T16:46:06-08:00,"fix: add word boundary to dev server hook regex, fix box() crash, add 27 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
dc9aefbee1e0,2026-02-12T16:41:58-08:00,fix: set USERPROFILE in tests for Windows os.homedir() compatibility,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
40b354a2022d,2026-02-12T16:41:39-08:00,"chore: update AgentShield stats to 792 tests, 84 rules",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b1b28f2f9269,2026-02-12T16:31:07-08:00,"fix: capture stderr in typecheck hook, add 13 tests for session-end and utils",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e9f0f1334f29,2026-02-12T16:26:57-08:00,"test: add 33 edge case tests for session-manager, session-aliases, and hooks",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6fa3bfe71d0c,2026-02-12T16:26:24-08:00,test: add cross-reference validation tests for validate-commands,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
8cf472a5f4cc,2026-02-12T16:26:22-08:00,"chore: update AgentShield stats to 767 tests, 76 rules",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7ec5fc3a52d0,2026-02-12T16:24:48-08:00,fix: add event type enum to hooks schema and avoid shared RegExp state,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
bc0520c6c19b,2026-02-12T16:19:04-08:00,"fix: broken cross-references, version sync, and enhanced command validator",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
8ff54d8b06de,2026-02-12T16:18:50-08:00,fix: skip code blocks in command cross-reference validation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
29a6585cb96a,2026-02-12T16:14:20-08:00,feat: add docker-patterns skill for containerized development,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d9d0d3c444c8,2026-02-12T16:12:21-08:00,fix: resolve symlinks in install.sh for npm/bun bin usage,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
492c99ac2489,2026-02-12T16:08:49-08:00,"fix: 3 bugs fixed, stdin encoding hardened, 37 CI validator tests added",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d22f172c529a,2026-02-12T16:07:39-08:00,"chore: update AgentShield stats to 697 tests, 63 rules",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
fa26d00265f2,2026-02-12T16:05:09-08:00,refactor: slim down 4 remaining oversized agents (73% reduction),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
90ea2f327ce8,2026-02-12T16:02:31-08:00,"fix: 2 bugs fixed, 17 tests added for hook scripts",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
380fd09b7716,2026-02-12T16:01:01-08:00,fix: use tests/run-all.js in npm test to avoid test file drift,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7d57de12990c,2026-02-12T15:59:56-08:00,test: add 13 tests for package-manager.js untested functions,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
40a4fafa7f2e,2026-02-12T15:58:59-08:00,fix: add async/timeout to hooks schema and validate in CI,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
639c9aaca375,2026-02-12T15:57:20-08:00,"fix: Windows path support, error handling, and dedup in validators",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
76b271ab6b9f,2026-02-12T15:50:04-08:00,"fix: 6 bugs fixed, 67 tests added for session-manager and session-aliases",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ff9a91319f91,2026-02-12T15:49:34-08:00,"chore: update AgentShield stats to 611 tests, 36 rules",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
34d8bf806428,2026-02-12T15:44:15-08:00,refactor: move embedded patterns from agents to skills (#174),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
328cbbdbb922,2026-02-12T15:43:47-08:00,fix: handle Windows EOF error in large-input hook test,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
733295b44e5f,2026-02-12T15:38:27-08:00,docs: enhance 5 thin commands and add Rust API example,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
4209421349cd,2026-02-12T15:37:48-08:00,docs: add token optimization guide with recommended settings (#175),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f56fb331ac3c,2026-02-12T15:36:57-08:00,fix: add global ignores to ESLint config for dist and cursor dirs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e4f4c2c36d7b,2026-02-12T15:35:53-08:00,fix: pass transcript_path via stdin JSON in integration tests (#209),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e6e28882db7b,2026-02-12T15:34:25-08:00,docs: add 'When to Activate' sections to 14 skill definitions,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ed7ec29ead0c,2026-02-12T15:33:55-08:00,"fix: migrate hooks to stdin JSON input, fix duplicate main() calls, add threshold validation",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3546abc6ea1a,2026-02-12T15:33:51-08:00,fix: remove unused fs imports in 3 hook scripts,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e7b5c62eb7d0,2026-02-12T15:28:30-08:00,fix: use readFile utility in hooks and add pattern type safety,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
911d38f68699,2026-02-12T15:24:28-08:00,"feat: add 3 new skills, JS syntax validation in hooks CI, and edge case tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
20a2058bbb5b,2026-02-12T15:20:28-08:00,chore: update AgentShield test count to 520,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
8769064a3b0e,2026-02-12T15:03:59-08:00,"chore: update AgentShield stats to 35 rules, 14 patterns, 487 tests",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9e791ed30545,2026-02-12T14:49:11-08:00,fix: harden utils.js edge cases and add input validation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6686cb9bda2c,2026-02-12T14:38:00-08:00,"fix: add try-catch to inline hooks, fix schema drift",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
63be08174148,2026-02-12T14:30:10-08:00,"fix: renameAlias data corruption, empty sessionId match, NaN threshold",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6e5b45ed2883,2026-02-12T14:14:21-08:00,"fix: path traversal in install.sh, error logging in hooks",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f3a4b33d41ff,2026-02-12T14:11:33-08:00,"fix: harden CI validators, shell scripts, and expand test suite",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d04842864312,2026-02-12T14:07:10-08:00,docs: expand AgentShield section with hackathon context and add sponsors,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
be0ba0cabc9c,2026-02-12T13:56:48-08:00,feat: add TypeScript declaration files for all core libraries,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b7519cb5458c,2026-02-12T13:50:47-08:00,chore: rename opencode plugin to ecc-universal and add .npmignore,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3e0a4147f140,2026-02-12T13:50:39-08:00,fix: rename opencode package from opencode-ecc to ecc-universal,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a75660252358,2026-02-12T13:45:13-08:00,"chore: sync .cursor/ directory with latest agents, commands, and skills",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7e852a5dc577,2026-02-12T13:43:53-08:00,"fix: remove dead export, harden session-aliases, sync .cursor scripts",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
739cb2ab4827,2026-02-12T13:43:31-08:00,"docs: add hooks guide, expand planner agent, add Django example",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
36864ea11a28,2026-02-12T13:40:14-08:00,"fix: harden error handling, fix TOCTOU races, and improve test accuracy",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
f375171b1373,2026-02-12T13:36:41-08:00,docs: expand Spring Boot skills and add Go microservice example,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e1a070006793,2026-02-12T13:33:52-08:00,fix: sync .cursor observe.sh and fix suggest-compact.sh session tracking,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b57eef4f7153,2026-02-12T13:24:24-08:00,"docs: improve README with agent guide, FAQ, and fix component counts",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
501bf23ca0e6,2026-02-12T12:20:27-08:00,test: update getSelectionPrompt test for new no-spawn behavior,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7356fd996fd1,2026-02-12T10:21:59-08:00,refactor: extract inline PostToolUse hooks into external scripts,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
18c5a76a9690,2026-02-12T07:06:53-08:00,"fix: improve error handling, fix bugs, and optimize core libraries",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
6492190a4db6,2026-02-12T09:53:12+01:00,docs: add token optimization guide,Warshoow,TREE_OF_THOUGHT,,,0,0,0
b2285e870a08,2026-02-12T16:03:20+08:00,docs: Add Skills Directory link to zh-CN and zh-TW README (#206),jxtan,TREE_OF_THOUGHT,,,0,0,0
daff6c7445db,2026-02-12T16:03:17+08:00,"Revert ""Revert ""fix: correct markdown code block syntax in go-test.md"""" (#201)",zdoc.app,TREE_OF_THOUGHT,,,0,0,0
c95ac2c7c341,2026-02-12T09:02:38+01:00,Refer in README to install.sh for installing rules instead of instructutions for manual (#196),Francis Behnen,TREE_OF_THOUGHT,,,0,0,0
75ab8e6194de,2026-02-12T00:01:23-08:00,fix: eliminate child process spawns during session startup (#162),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0f1597dccfd2,2026-02-11T23:59:41-08:00,ci: trigger AgentShield action with fail-on-findings fix,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
422467dbe053,2026-02-11T23:57:50-08:00,fix(sessions): also fix require() paths in Cursor and zh-CN sessions commands,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
87d19f97a603,2026-02-11T23:56:41-08:00,fix(sessions): make session hooks actually persist and load context (#187),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
53d848fb15ac,2026-02-12T16:56:29+09:00,docs: add Japanese documents,Ikko Ashimine,TREE_OF_THOUGHT,,,0,0,0
5febfc84f576,2026-02-11T23:54:38-08:00,fix(sessions): resolve require() paths for plugin installations (#200),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9406ffbfc9fe,2026-02-11T23:52:13-08:00,ci: trigger action with all dist files,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
fb449eae0d70,2026-02-11T23:50:55-08:00,ci: trigger AgentShield action with updated v1 tag,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e41ee0c85832,2026-02-11T23:48:45-08:00,"fix: resolve multiple reported issues (#205, #182, #188, #172, #173) (#207)",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
3bc8672432d6,2026-02-11T05:56:38-08:00,Merge pull request #183 from moonlandar/feat/cpp-testing-skill,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0278224b279c,2026-02-11T05:56:30-08:00,Merge pull request #189 from zdocapp/upstreawm/fix-markdownlint-error,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b86e4a4be6ee,2026-02-11T05:56:27-08:00,Merge pull request #190 from JackyST0/patch-1,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2f3b9aa4b93a,2026-02-11T03:40:13-08:00,ci: add AgentShield security scan workflow,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
77be80c69bdf,2026-02-11T03:27:07-08:00,feat: add AgentShield security-scan skill and README integration,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
72de58a0cd5d,2026-02-11T02:35:43-08:00,fix: include .opencode/ in npm package files and add opencode keyword,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
261332dc508b,2026-02-11T02:31:52-08:00,feat: add Cursor IDE support with pre-translated configs,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
08278a790d75,2026-02-10T17:05:22+08:00,Update README with Skills Directory link,jxtan,TREE_OF_THOUGHT,,,0,0,0
dfd9959540f8,2026-02-10T15:17:33+08:00,fix: use 4-backtick fences for nested code blocks,neo,TREE_OF_THOUGHT,,,0,0,0
6e5a11ab7434,2026-02-10T15:09:30+08:00,fix: resolve markdownlint issues in documentation,neo,TREE_OF_THOUGHT,,,0,0,0
9db98673d054,2026-02-09T17:12:53+05:30,Merge branch 'affaan-m:main' into main,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
6c2e0eace8eb,2026-02-09T01:32:22-08:00,fix: update opencode-ecc plugin for SDK v1.1.53 and refresh README stats,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a5ec19cb8d88,2026-02-09T17:10:32+08:00,refine according to CONTRIBUTING.md,moonlander,TREE_OF_THOUGHT,,,0,0,0
92a0441e9d45,2026-02-09T16:05:57+08:00,Add cpp-testing skill,moonlander,TREE_OF_THOUGHT,,,0,0,0
77bb669dc5fb,2026-02-08T21:11:07-08:00,Merge pull request #179 from maurez83630-cmyk/revert-155-pr-fix,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
b9d09cbebf6b,2026-02-09T02:15:30+01:00,"Revert ""fix: correct markdown code block syntax in go-test.md""",maurez83630-cmyk,TREE_OF_THOUGHT,,,0,0,0
d2191d09a263,2026-02-09T08:18:49+08:00,fix: sync plugin.json version with latest tag (#171),ericcai,TREE_OF_THOUGHT,,,0,0,0
11ad2a875f07,2026-02-08T19:12:08-05:00,feat: add nutrient-document-processing skill (#166),Jonathan Rhyne,TREE_OF_THOUGHT,,,0,0,0
33186f1a9312,2026-02-09T08:12:05+08:00,fix: preserve directory structure in installation to prevent file overwrites (#169),Mark L,TREE_OF_THOUGHT,,,0,0,0
90ad2f388503,2026-02-06T02:22:21-08:00,docs: update README with latest stats and What's New section,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
e4e94a7e70f1,2026-02-06T17:00:48+08:00,fix: preserve content after frontmatter in parse_instinct_file() (#161),ericcai,TREE_OF_THOUGHT,,,0,0,0
c0fdd89c4957,2026-02-05T17:18:06-08:00,docs: enhance CONTRIBUTING.md with detailed templates,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0f7b3081eea0,2026-02-05T17:11:56-08:00,feat: add GitHub Sponsors support,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
86b5a53e5d53,2026-02-05T21:58:06+08:00,refactor(rules): restructure into common + language-specific directories,Hor1zonZzz,TREE_OF_THOUGHT,,,0,0,0
90ad4edb1f49,2026-02-05T21:58:02+08:00,feat(skills): add configure-ecc interactive installation wizard,Hor1zonZzz,TREE_OF_THOUGHT,,,0,0,0
6b424e31ffd1,2026-02-05T05:57:58-08:00,feat: add pm2 and multi-agent orchestration commands,Skyler Anderson,TREE_OF_THOUGHT,,,0,0,0
88054de6734c,2026-02-05T21:57:54+08:00,docs: Add Chinese (zh-CN) translations for all documentation,zdoc,TREE_OF_THOUGHT,,,0,0,0
1ce3a98217f3,2026-02-05T21:57:49+08:00,fix: correct markdown code block syntax in go-test.md,zdoc,TREE_OF_THOUGHT,,,0,0,0
6d440c036df2,2026-02-05T04:39:45-08:00,"feat: complete OpenCode plugin support with hooks, tools, and commands",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
d85b1ae52e45,2026-02-03T08:51:37+08:00,feat: add /sessions command for session history management (#142),xcfdszzr,TREE_OF_THOUGHT,,,0,0,0
fab2e05ae7f0,2026-02-02T10:53:41+05:30,Merge branch 'affaan-m:main' into main,Pangerkumzuk Longkumer,TREE_OF_THOUGHT,,,0,0,0
e7cb4428432a,2026-02-01T20:05:02+08:00,feat: add Python/Django support and enhance READMEs (#139),Freakk,TREE_OF_THOUGHT,,,0,0,0
8d65c6d429df,2026-01-30T19:32:07+05:30,Merge branch 'affaan-m:main' into main,Graceme Kamei,TREE_OF_THOUGHT,,,0,0,0
ae2c063ddebc,2026-01-30T08:24:19+05:30,feat(skills): add Java Spring Boot skills,manish sharma,TREE_OF_THOUGHT,,,0,0,0
e9dfcdffd0e8,2026-01-29T12:23:53-08:00,fix: use CLAUDE_PLUGIN_ROOT for continuous-learning-v2 paths,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
675db95d53a8,2026-01-29T03:24:27-08:00,feat: unify commands and skills (v1.2.0),Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
ca584e2c3ceb,2026-01-29T03:18:54-08:00,fix: escape pipe in markdown table for markdownlint,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
a44a0553bb58,2026-01-29T02:58:51-08:00,fix: resolve ESLint errors and update tests for project-name fallback,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c9ef02ba42d2,2026-01-29T00:46:05-08:00,docs: add requirements section and hooks field warning,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0c53ad88b454,2026-01-29T00:11:11-08:00,"Revert ""docs: update shorthand to shortform terminology""",Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
c3430bdc8ad7,2026-01-29T15:06:29+08:00,docs: add Traditional Chinese translation,Dave Lin,TREE_OF_THOUGHT,,,0,0,0
fbe2e566771e,2026-01-29T15:06:26+08:00,docs: add simplified Chinese README,Violet,TREE_OF_THOUGHT,,,0,0,0
7c0bc2598223,2026-01-29T08:05:43+01:00,feat: add comprehensive CI/CD pipeline,Roei Bar Aviv,TREE_OF_THOUGHT,,,0,0,0
58a97c8a84ed,2026-01-29T07:05:02Z,docs: update shorthand to shortform terminology,ZERUI CHEN,TREE_OF_THOUGHT,,,0,0,0
04ee20827c4b,2026-01-29T12:34:58+05:30,docs: add plugin manifest validation notes,Graceme Kamei,TREE_OF_THOUGHT,,,0,0,0
e3a1306369b6,2026-01-28T23:02:05-08:00,fix: remove duplicate hooks declaration from plugin.json,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
81003b1ca6fc,2026-01-29T01:01:19-06:00,feat: use project name as session filename fallback,tchoudhary74,TREE_OF_THOUGHT,,,0,0,0
899630341be9,2026-01-29T12:30:24+05:30,fix: prevent command injection in Prettier hook (#102),vinayakg,TREE_OF_THOUGHT,,,0,0,0
8894e1bced99,2026-01-27T04:01:00-08:00,docs: update README with skill-create and instinct commands,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9bc587aaaeb7,2026-01-27T04:00:17-08:00,feat: add skill-create and continuous-learning-v2 commands,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
0ced59a26ba5,2026-01-27T02:04:04-08:00,Merge pull request #91 from Hor1zonZzz/fix/readme-rules-limitation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2563d1e0abc0,2026-01-27T02:03:02-08:00,Merge pull request #92 from jhsong-musinsa/fix/plugin-manifest-validation,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5dc1edba4987,2026-01-27T02:02:03-08:00,Merge pull request #93 from pangerlkr/patch-3,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2aac2d9a989a,2026-01-27T11:34:13+05:30,Create PLUGIN_SCHEMA_NOTES.md,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
cdf987d5aee6,2026-01-27T14:43:48+09:00,fix: use explicit file paths for agents in plugin.json,송정훈(JH),TREE_OF_THOUGHT,,,0,0,0
384b255ff803,2026-01-27T13:38:17+08:00,docs: add note about rules limitation in plugin installation,m0_56676577,TREE_OF_THOUGHT,,,0,0,0
accbb470cc9c,2026-01-26T21:26:35-08:00,feat: add proper header banner to shortform guide,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
9b2233b5bcaa,2026-01-27T10:15:34+05:30,Merge branch 'affaan-m:main' into main,Panger Lkr,TREE_OF_THOUGHT,,,0,0,0
ff67b03a25c7,2026-01-26T20:45:11-08:00,feat: add images and rename guides to the-shortform-guide.md and the-longform-guide.md,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
7fc5ef108854,2026-01-26T20:02:00-08:00,Merge pull request #83 from msyahidin/claude/add-golang-support-frw0Z,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
779085e27292,2026-01-26T20:00:20-08:00,fix: add missing agents and hooks declarations to plugin.json,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
5e1835a759f3,2026-01-26T19:57:42-08:00,Merge pull request #81 from pangerlkr/patch-2,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
2abefe655359,2026-01-26T19:57:38-08:00,Merge pull request #79 from pangerlkr/patch-1,Affaan Mustafa,TREE_OF_THOUGHT,,,0,0,0
